818955;20173662;1-030224/19;2019-12-30 00:00:00.000;010000000580;030000371980;-1;Confirmed;a1fd1651-0f2e-4b09-8564-f5b8f26ed889;NULL;2020-01-03 00:00:00.000;WayBill
818958;20172100;1-030225/19;2019-12-30 00:00:00.000;010000000580;030000035451;-1;Confirmed;7313818a-6e48-4d41-a48f-79abf29ff2c9;NULL;2020-01-03 00:00:00.000;WayBill
818959;20172900;1-030226/19;2019-12-30 00:00:00.000;010000000580;030000094297;-1;Confirmed;104e2456-e333-4483-ad57-2018d952f27f;NULL;2020-01-03 00:00:00.000;WayBill
818961;20172286;1-030227/19;2019-12-30 00:00:00.000;010000000580;030000179514;-1;Confirmed;ef76f995-2922-43f8-ab64-a7431c951501;NULL;2020-01-03 00:00:00.000;WayBill
818962;20172112;1-030228/19;2019-12-30 00:00:00.000;010000000580;030000313756;-1;Confirmed;b5d1a3be-91b8-4d7c-a2df-8def50af4d51;NULL;2020-01-03 00:00:00.000;WayBill
818965;20172555;1-030229/19;2019-12-28 00:00:00.000;010000000580;020000030493;-1;Confirmed;622ff331-9a3d-4991-bf39-dd275dcff02b;NULL;2020-01-03 00:00:00.000;WayBill
818967;20171661;1-030230/19;2019-12-30 00:00:00.000;010000000580;030000179116;-1;Confirmed;3ec109ca-078c-4a85-8b3e-d82fa90b35ab;NULL;2020-01-03 00:00:00.000;WayBill
818968;20170268;1-030231/19;2019-12-28 00:00:00.000;010000000580;020000007442;-1;Confirmed;318a1439-20b6-4fa8-b756-6fbd58d05dbc;NULL;2020-01-03 00:00:00.000;WayBill
818978;20170265;1-030237/19;2019-12-28 00:00:00.000;010000000580;020000717300;-1;Confirmed;5a6fc1a7-ace4-42f6-a658-eb8674740340;NULL;2020-01-03 00:00:00.000;WayBill
818981;20171787;1-030238/19;2019-12-28 00:00:00.000;010000000580;030000019383;-1;Confirmed;0fcdd9ea-9628-4ebd-a3cb-200fbfc19923;NULL;2020-01-03 00:00:00.000;WayBill
818984;20170071;1-030239/19;2019-12-28 00:00:00.000;010000000580;020000786934;-1;Confirmed;40ef76d9-6e6f-49a5-8c67-5feba0cced4d;NULL;2020-01-03 00:00:00.000;WayBill
